date,listeners,rank
2020-02-16,98698,400
2020-02-17,98605,400
2020-02-18,98634,400
2020-02-19,98555,400
2020-02-20,98567,400
2020-02-21,98416,400
2020-02-22,98243,400
2020-02-23,98075,400
2020-02-24,98275,400
2020-02-25,98356,400
2020-02-26,98277,400
2020-02-27,98226,400
2020-02-28,98188,400
2020-02-29,98185,400
2020-03-01,98205,400
2020-03-02,98183,400
2020-03-03,98277,400
2020-03-04,98356,400
2020-03-05,98522,400
2020-03-06,98795,400
2020-03-08,99527,400
2020-03-09,100144,400
2020-03-10,100418,400
2020-03-11,100655,400
2020-03-13,100494,400
2020-03-14,100474,400
2020-03-15,100392,400
2020-03-16,100550,400
2020-03-17,100296,400
2020-03-18,100115,400
2020-03-19,99977,400
2020-03-20,99741,400
2020-03-21,99535,400
2020-03-22,99472,400
2020-03-23,99363,400
2020-03-24,99456,400
2020-03-25,99293,400
2020-03-26,98891,400
2020-03-27,98547,400
2020-03-28,98259,400
2020-03-29,97851,400
2020-03-30,97796,400
2020-03-31,97400,400
2020-04-01,97182,400
2020-04-23,86717,400
2020-04-25,86251,400
2020-04-26,85667,400
2020-04-27,85035,400
2020-04-28,84659,400
2020-04-29,84040,400
2020-04-30,83728,400
2020-05-01,83698,400
2020-05-02,83615,400
2020-05-03,83728,400
2020-05-04,83728,400
2020-05-05,83449,400
2020-05-06,83449,400
2020-05-07,83449,400
2020-05-08,83449,400
2020-05-09,83449,400
2020-05-10,82654,400
2020-05-11,82654,400
2020-05-12,82654,400
2020-05-13,82654,400
2020-05-14,82654,400
2020-05-15,82140,400
2020-05-16,82090,400
2020-05-17,82140,400
2020-05-18,82140,400
2020-05-19,82140,400
2020-05-20,82090,400
2020-05-21,82148,400
2020-05-22,82148,400
2020-05-23,82148,400
2020-05-24,82148,400
2020-05-25,82803,400
2020-05-26,82803,400
2020-05-27,82803,400
2020-05-28,82803,400
2020-05-29,82803,400
2020-05-30,87607,400
2020-05-31,87607,400
2020-06-01,87607,400
2020-06-02,87607,400
2020-06-03,87607,400
2020-06-04,115782,400
2020-06-05,115782,400
2020-06-06,115782,400
2020-06-07,115782,400
2020-06-08,115782,400
2020-06-09,144143,400
2020-06-10,144143,400
2020-06-11,144143,400
2020-06-12,144143,400
2020-06-14,157247,400
2020-06-15,157247,400
2020-06-16,157247,400
2020-06-17,157247,400
2020-06-18,157247,400
2020-06-19,165686,400
2020-06-20,165686,400
2020-06-21,165686,400
2020-06-22,165686,400
2020-06-23,170096,400
2020-06-24,171111,400
2020-06-25,171111,400
2020-06-26,171111,400
2020-06-27,171111,400
2020-06-28,171111,400
2020-06-29,172728,400
2020-06-30,172011,400
2020-07-01,171071,400
2020-07-02,171071,400
2020-07-03,171071,400
2020-07-04,171071,400
2020-07-05,171071,400
2020-07-06,170772,400
2020-07-07,170772,400
2020-07-08,170772,400
2020-07-09,170772,400
2020-07-10,170772,400
2020-07-11,171206,400
2020-07-12,171206,400
2020-07-13,171206,400
2020-07-14,171206,400
2020-07-15,171206,400
2020-07-16,174813,400
2020-07-17,174813,400
2020-07-18,174813,400
2020-07-19,174813,400
2020-07-20,174813,400
2020-07-21,183520,400
2020-07-22,183520,400
2020-07-23,183520,400
2020-07-24,183520,400
2020-07-25,183520,400
2020-07-26,190889,400
2020-07-27,190889,400
2020-07-28,190889,400
2020-07-29,190889,400
2020-07-30,184290,400
2020-07-31,184290,400
2020-08-01,184290,400
2020-08-02,184290,400
2020-08-03,184290,400
2020-08-04,175116,400
2020-08-05,175116,400
2020-08-06,175116,400
2020-08-07,171258,400
2020-08-08,171258,400
2020-08-09,171258,400
2020-08-10,171258,400
2020-08-11,171258,400
2020-08-12,169046,400
2020-08-13,169046,400
2020-08-14,169046,400
2020-08-15,169046,400
2020-08-16,176866,400
2020-08-17,178702,400
2020-08-18,181030,400
2020-08-19,182702,400
2020-08-20,182702,400
2020-08-21,184208,400
2020-08-22,184208,400
2020-08-23,184208,400
2020-08-24,189838,400
2020-08-25,189838,400
2020-08-26,189838,400
2020-08-27,189838,400
2020-08-28,197494,400
2020-08-29,199076,400
2020-08-30,207680,400
2020-08-31,213879,400
2020-09-01,219171,400
2020-09-02,223908,400
2020-09-03,228455,400
2020-09-04,233038,400
2020-09-05,237252,400
2020-09-06,237252,400
2020-09-07,244882,400
2020-09-08,247892,400
2020-09-09,250248,400
2020-09-10,253441,400
2020-09-11,253441,400
2020-09-12,258420,400
2020-09-13,259626,400
2020-09-14,263237,400
2020-09-15,264566,400
2020-09-16,264566,400
2020-09-17,264566,400
2020-09-18,264566,400
2020-09-19,264566,400
2020-09-20,274617,400
2020-09-21,276527,400
2020-09-22,276527,400
2020-09-23,276527,400
2020-09-24,276527,400
2020-09-25,276527,400
2020-09-26,284562,400
2020-09-27,284562,400
2020-09-28,280684,400
2020-09-29,278960,400
2020-09-30,278960,400
2020-10-01,278960,400
2020-10-02,278960,400
2020-10-03,278960,400
2020-10-04,278960,400
2020-10-05,279845,400
2020-10-06,279845,400
2020-10-07,279845,400
2020-10-08,279845,400
2020-10-09,279845,400
2020-10-10,289955,400
2020-10-11,289955,400
2020-10-12,289955,400
2020-10-13,289955,400
2020-10-14,289955,400
2020-10-15,288665,400
2020-10-16,288665,400
2020-10-17,288665,400
2020-10-18,288665,400
2020-10-19,288665,400
2020-10-20,288616,400
2020-10-21,288664,400
2020-10-22,288664,400
2020-10-23,288664,400
2020-10-24,288664,400
2020-10-25,288664,400
2020-10-26,286528,400
2020-10-27,286528,400
2020-10-28,286528,400
2020-10-29,286528,400
2020-10-30,286528,400
2020-10-31,281430,400
2020-11-01,281430,400
2020-11-02,281430,400
2020-11-03,281430,400
2020-11-04,281430,400
2020-11-05,256921,400
2020-11-06,256921,400
2020-11-07,256921,400
2020-11-08,256921,400
2020-11-09,256921,400
2020-11-10,241130,400
2020-11-11,241130,400
2020-11-12,241130,400
2020-11-13,241130,400
2020-11-14,241130,400
2020-11-15,226313,400
2020-11-16,226313,400
2020-11-17,226313,400
2020-11-18,226313,400
2020-11-19,226313,400
2020-11-20,211728,400
2020-11-21,211728,400
2020-11-22,211728,400
2020-11-23,211728,400
2020-11-24,211728,400
2020-11-25,200516,400
2020-11-26,200516,400
2020-11-27,200516,400
2020-11-28,200516,400
2020-11-29,200516,400
2020-11-30,193167,400
2020-12-01,193167,400
2020-12-02,191981,400
2020-12-03,191981,400
2020-12-04,191981,400
2020-12-05,191981,400
2020-12-06,191981,400
2020-12-07,191981,400
2020-12-08,188791,400
2020-12-09,188791,400
2020-12-10,188791,400
2020-12-11,188791,400
2020-12-12,188791,400
2020-12-13,185351,400
2020-12-14,185351,400
2020-12-15,185351,400
2020-12-16,181714,400
2020-12-17,181714,400
2020-12-18,181714,400
2020-12-19,181714,400
2020-12-20,181714,400
2020-12-21,179292,400
2020-12-23,179292,400
2020-12-24,179292,400
2020-12-25,179292,400
2020-12-26,178532,400
2020-12-28,178532,400
2020-12-29,178532,400
2020-12-30,178532,400
2020-12-31,177753,400
2021-01-01,177753,400
2021-01-02,177753,400
2021-01-03,177753,400
2021-01-04,177753,400
2021-01-06,174601,400
2021-01-07,174601,400
2021-01-08,174601,400
2021-01-09,174601,400
2021-01-10,173502,400
2021-01-11,173502,400
2021-01-12,173502,400
2021-01-13,172599,400
2021-01-14,172599,400
2021-01-15,172599,400
2021-01-16,172599,400
2021-01-17,172599,400
2021-01-18,171160,400
2021-01-19,171160,400
2021-01-20,171160,400
2021-01-21,171160,400
2021-01-22,168750,400
2021-01-23,168750,400
2021-01-24,168750,400
2021-01-25,168750,400
2021-01-26,168750,400
2021-01-27,167106,400
2021-01-28,167106,400
2021-01-29,167106,400
2021-01-30,167106,400
2021-01-31,167106,400
2021-02-01,165638,400
2021-02-02,165638,400
2021-02-03,165638,400
2021-02-04,165638,400
2021-02-05,165638,400
2021-02-06,165313,400
2021-02-07,165313,400
2021-02-08,165313,400
2021-02-09,165313,400
2021-02-10,165111,400
2021-02-11,165201,400
2021-02-12,165482,400
2021-02-13,165660,400
2021-02-14,165660,400
2021-02-15,165736,400
2021-02-16,165575,400
2021-02-18,165364,400
2021-02-19,165122,400
2021-02-20,164837,400
2021-02-21,164690,400
2021-02-22,164709,400
2021-02-23,164572,400
2021-02-24,164585,400
2021-02-25,164514,400
2021-02-26,164924,400
2021-02-27,165310,400
2021-02-28,165280,400
2021-03-01,165611,400
2021-03-02,165562,400
2021-03-03,165566,400
2021-03-04,165633,400
2021-03-05,165624,400
2021-10-07,137490,400
2021-10-19,138008,400
2021-10-21,138148,400
2021-10-22,138192,400
2021-10-23,138241,400
2021-10-24,138409,400
2021-10-25,138329,400
2021-10-26,137854,400
2021-10-27,137778,400
2021-10-28,137640,400
2021-10-29,137722,400
2021-10-30,138269,400
2021-10-31,138446,400
2021-11-01,138266,400
2021-11-02,137965,400
2021-11-03,137604,400
2021-11-04,137227,400
2021-11-05,137099,400
2021-11-06,136812,400
2021-11-07,136588,400
2021-11-08,136387,400
2021-11-09,136000,400
2021-11-10,135650,400
2021-11-11,135483,400
2021-11-12,135256,400
2021-11-13,134965,400
2021-11-14,134703,400
2021-11-15,134357,400
2021-11-16,134460,400
2021-11-18,135077,400
2021-11-19,135457,400
2021-11-22,135660,400
2021-11-25,135221,400
2021-11-28,133851,400
