date,listeners,rank
2021-03-03,238580,41
2021-03-04,237649,41
2021-03-05,237224,41
2021-03-20,231195,41
2021-03-21,231195,41
2021-03-22,231223,41
2021-03-23,230812,41
2021-03-24,230141,41
2021-03-25,229421,41
2021-03-26,229301,41
2021-03-27,229102,41
2021-03-28,228860,41
2021-03-29,228778,41
2021-03-30,228182,41
2021-03-31,227619,41
2021-04-01,227292,41
2021-04-02,226477,41
2021-04-03,225700,41
2021-04-04,224747,41
2021-04-05,223800,41
2021-04-06,222694,41
2021-04-07,221592,41
2021-04-08,220137,41
2021-04-09,220137,41
2021-04-10,216257,41
2021-04-11,214141,41
2021-04-12,212505,41
2021-04-13,210684,41
2021-04-14,208535,41
2021-04-15,205923,41
2021-04-16,205072,41
2021-04-17,204397,41
2021-04-18,203632,41
2021-04-19,202415,41
2021-04-20,201289,41
2021-04-21,200176,41
2021-04-22,198811,41
2021-04-23,197542,41
2021-04-24,196015,41
2021-04-25,194366,41
2021-04-26,192819,41
2021-04-27,191323,41
2021-04-28,189857,41
2021-04-29,187916,41
2021-10-07,174152,41
2021-10-19,179930,41
2021-10-21,180370,41
2021-10-22,180609,41
2021-10-23,180963,41
2021-10-24,181259,41
2021-10-25,181634,41
2021-10-26,182139,41
2021-10-27,182376,41
2021-10-28,182528,41
2021-10-29,182435,41
2021-10-30,182405,41
2021-10-31,182425,41
2021-11-01,182425,41
2021-11-02,182282,41
2021-11-03,182172,41
2021-11-04,181936,41
2021-11-05,182127,41
2021-11-06,182303,41
2021-11-07,182131,41
2021-11-08,182359,41
2021-11-09,182949,41
2021-11-10,182945,41
2021-11-11,182873,41
2021-11-12,182650,41
2021-11-13,182333,41
2021-11-14,181919,41
2021-11-15,182028,41
2021-11-16,181987,41
2021-11-18,181528,41
2021-11-19,181827,41
2021-11-22,181715,41
2021-11-25,180447,41
2021-11-28,179314,41
2021-11-30,179202,41
2021-12-01,178864,41
2021-12-02,178386,41
2021-12-03,177689,41
2021-12-04,177941,41
2021-12-05,178296,41
2021-12-07,178350,41
2021-12-08,178530,41
2021-12-09,178684,41
2021-12-10,179177,41
2021-12-12,180627,41
2021-12-13,181410,41
2021-12-15,182943,41
2021-12-17,184219,41
2021-12-18,184205,41
2021-12-19,184216,41
2021-12-20,184576,41
2021-12-21,184375,41
2021-12-22,184969,41
2021-12-23,185350,41
2021-12-24,185714,41
2021-12-25,186189,41
2021-12-26,186567,41
2021-12-27,186302,41
2021-12-28,186292,41
2021-12-29,186773,41
2021-12-30,187166,41
2021-12-31,187590,41
2022-01-01,187573,41
