index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
433,IKON,KILLING ME - KR Ver.,0.758,0.675,9,-5.156,0.068,0.454,0,0.205,0.531,127.986,193734,2018-12-25
434,IKON,B-DAY - KR Ver.,0.716,0.843,1,-4.03,0.0453,0.0195,0,0.467,0.714,129.982,214787,2017-08-16
435,IKON,RUBBER BAND - KR Ver.,0.754,0.749,0,-5.071,0.0322,0.353,0,0.344,0.685,130.077,197214,2019-01-07
436,IKON,BEAUTIFUL - KR Ver.,0.746,0.858,0,-4.397,0.0985,0.271,0,0.0819,0.709,110.018,196016,2018-01-27
437,IKON,EVERYTHING - KR Ver.,0.676,0.772,0,-4.905,0.0327,0.0507,0,0.161,0.367,130.001,214739,2018-01-27
438,IKON,LOVE ME - KR Ver.,0.692,0.984,2,-2.017,0.047,0.0938,0,0.365,0.973,159.917,208808,2018-01-27
439,IKON,I'M OK - KR Ver.,0.68,0.602,0,-4.726,0.0357,0.313,0,0.141,0.432,89.863,216647,2019-01-07
440,IKON,GOODBYE ROAD - KR Ver.,0.518,0.856,4,-3.254,0.0706,0.0562,0,0.437,0.646,158.114,239104,2018-12-25
441,IKON,LONG TIME NO SEE - KR Ver.,0.736,0.722,0,-5.039,0.109,0.287,0,0.126,0.527,95.006,206776,2019-01-07
442,IKON,BEST FRIEND - KR Ver.,0.535,0.747,4,-4.014,0.0552,0.192,0,0.168,0.556,101.959,230149,2018-01-27
443,IKON,JUST GO - KR Ver.,0.665,0.632,8,-4.527,0.0388,0.379,0,0.0533,0.668,77.089,216430,2019-01-07
444,IKON,DON'T FORGET - KR Ver.,0.664,0.514,3,-5.93,0.0731,0.339,0,0.0887,0.341,139.853,253563,2018-01-27
445,IKON,JERK - KR Ver.,0.602,0.729,7,-3.834,0.0656,0.235,0,0.113,0.763,173.829,223086,2018-01-27
446,IKON,PERFECT - KR Ver.,0.734,0.66,2,-4.082,0.0569,0.552,0,0.0546,0.67,119.927,213129,2019-01-07
447,IKON,HUG ME - KR Ver.,0.585,0.717,7,-5.445,0.205,0.151,0,0.0975,0.557,172.15,216916,2018-01-27
448,IKON,SINOSIJAK - REMIX,0.722,0.865,2,-4.06,0.155,0.00944,0,0.0627,0.133,100.956,186240,2016-09-28
449,IKON,RHYTHM TA - REMIX (Rock Ver.),0.589,0.91,7,-4.734,0.107,0.00626,0,0.0598,0.726,174.069,230240,2016-12-28
450,IKON,DON'T FORGET,0.65,0.59,3,-4.96,0.0985,0.237,0,0.0921,0.351,139.655,254453,2018-12-25
451,IKON,HOLUP!,0.698,0.934,5,-1.8,0.0566,0.109,0,0.351,0.654,100.978,210933,2017-11-29
452,IKON,ANTHEM - REMIX (CHOICE37 Ver.),0.669,0.937,9,-4.884,0.0737,0.0288,0,0.146,0.674,95.007,208133,2017-11-29
453,IKON,DUMB & DUMBER,0.644,0.864,5,-4.71,0.0508,0.0398,0,0.138,0.427,129.979,241320,2016-09-28
454,IKON,MY TYPE,0.774,0.612,5,-5.587,0.0344,0.216,0,0.158,0.766,94.016,210773,2016-12-28
455,IKON,LOVE SCENARIO - JP Ver.,0.737,0.747,7,-4.931,0.0273,0.229,0,0.223,0.594,118.02,211867,2018-09-26
456,IKON,BEAUTIFUL - JP Ver.,0.737,0.846,3,-3.25,0.0965,0.231,0,0.0915,0.749,110.002,198147,2018-09-26
457,IKON,RUBBER BAND - JP Ver.,0.72,0.806,0,-4.443,0.0374,0.267,0,0.0744,0.715,130.067,199627,2018-09-26
458,IKON,#WYD - JP Ver.,0.622,0.695,4,-4.663,0.0387,0.253,0,0.169,0.235,99.95,213813,2018-09-26
459,IKON,BLING BLING - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.529,0.991,7,-4.817,0.126,0.0376,0,0.869,0.213,124.983,221653,2018-03-07
460,IKON,SINOSIJAK - REMIX iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.446,0.976,2,-4.486,0.122,0.000354,1.03e-06,0.474,0.103,100.996,185280,2018-03-07
461,IKON,JUST ANOTHER BOY - iKON JAPAN DOME TOUR 2017 ADDITIONAL SHOWS,0.282,0.969,1,-4.135,0.125,0.00241,0,0.496,0.264,132.917,222080,2018-03-07
